candidate_id,doc_id,asset_id,image_path,image_name,candidate_index,smiles,canonical_smiles,rdkit_valid,rdkit_error,smiles_source,source_tool,status,molecule_label,page_key,page_image,source_page_no,source_task_ids,source_asset_ids,nearest_label,bbox_json,raw_output,created_at
uniparser_mol_cc404febabb55e1f,doi_1464033328326402,fig_450605d4cde55a4b,data/work/doi_1464033328326402/uniparser/crops/51351b0f2b6f43ea/uniparser_mol_cc404febabb55e1f.png,uniparser_mol_cc404febabb55e1f.png,3,*C1C2CC(C=C2)C1<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,51351b0f2b6f43ea,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png,,"[""task_c8918e9aae3e537d"", ""task_e26bed457f425c26""]","[""fig_450605d4cde55a4b"", ""fig_9f22482961005fc0""]",,"{""float_xyxy"": [0.4947080205402103, 0.1846262728230337, 0.5360644010570942, 0.2114032873946629], ""crop_xyxy"": [831, 407, 909, 474], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.4947080205402103, 0.1846262728230337, 0.5360644010570942, 0.2114032873946629], ""page"": 0, ""is_markush"": true, ""str"": ""****C1C2CC(C=C2)C1<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:26
uniparser_mol_0d2d54111afa5d45,doi_1464033328326402,fig_450605d4cde55a4b,data/work/doi_1464033328326402/uniparser/crops/51351b0f2b6f43ea/uniparser_mol_0d2d54111afa5d45.png,uniparser_mol_0d2d54111afa5d45.png,4,*[C@@H](C1C=CC(CC(C)C)=CC=1)C<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,51351b0f2b6f43ea,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png,,"[""task_c8918e9aae3e537d"", ""task_e26bed457f425c26""]","[""fig_450605d4cde55a4b"", ""fig_9f22482961005fc0""]",,"{""float_xyxy"": [0.5549599887070498, 0.18246247366573035, 0.6383857907842121, 0.21383756144662922], ""crop_xyxy"": [932, 401, 1083, 481], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.5549599887070498, 0.18246247366573035, 0.6383857907842121, 0.21383756144662922], ""page"": 0, ""is_markush"": true, ""str"": ""****[C@@H](C1C=CC(CC(C)C)=CC=1)C<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:26
uniparser_mol_4c06ebc652aa5fc0,doi_1464033328326402,supp_fig_6b0e2a7ad20754a3,data/work/doi_1464033328326402/uniparser/crops/ad98f3337c0d3c7a/uniparser_mol_4c06ebc652aa5fc0.png,uniparser_mol_4c06ebc652aa5fc0.png,4,Cc1nc2cccc(N)c2c(=O)n1C1CCC(=O)NC1=O,Cc1nc2cccc(N)c2c(=O)n1C1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,ad98f3337c0d3c7a,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png,,"[""task_f41830ad66755139""]","[""supp_fig_6b0e2a7ad20754a3""]",,"{""float_xyxy"": [0.3492379978461306, 0.7169682640150705, 0.5083607093598851, 0.7891115577570543], ""crop_xyxy"": [568, 1667, 851, 1856], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3492379978461306, 0.7169682640150705, 0.5083607093598851, 0.7891115577570543], ""page"": 0, ""is_markush"": false, ""str"": ""***Cc1nc2cccc(N)c2c(=O)n1C1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:21
uniparser_mol_76eeca9d7e0558c5,doi_1464033328326402,fig_4e79e16dc6b35335,data/work/doi_1464033328326402/uniparser/crops/7396d7a4bae90512/uniparser_mol_76eeca9d7e0558c5.png,uniparser_mol_76eeca9d7e0558c5.png,4,N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCNCC5)cn4)c3)n2)c1,N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCNCC5)cn4)c3)n2)c1,1,,uniparser_molecule,uniparser,parsed,,7396d7a4bae90512,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png,,"[""task_0b950fd9b328583b""]","[""fig_4e79e16dc6b35335""]",,"{""float_xyxy"": [0.08577898215343602, 0.19517479371488763, 0.28150874856523994, 0.24331932496488765], ""crop_xyxy"": [132, 421, 488, 554], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.08577898215343602, 0.19517479371488763, 0.28150874856523994, 0.24331932496488765], ""page"": 0, ""is_markush"": false, ""str"": ""***N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCNCC5)cn4)c3)n2)c1***\n""}",2026-05-29 08:34:40
uniparser_mol_a5b6eac1b6dd5e39,doi_1464033328326402,fig_5c7927db96985ed7,data/work/doi_1464033328326402/uniparser/crops/90203e834acaf927/uniparser_mol_a5b6eac1b6dd5e39.png,uniparser_mol_a5b6eac1b6dd5e39.png,4,*C12CC3CC(C1)CC(C3)C2<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,90203e834acaf927,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png,,"[""task_fe493d581230504c"", ""task_2f33b9e374215d75""]","[""fig_5c7927db96985ed7"", ""fig_bfcabe55bebf5382""]",,"{""float_xyxy"": [0.10146588510811612, 0.20126047884480336, 0.1485265939721564, 0.2238451325491573], ""crop_xyxy"": [167, 444, 255, 502], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.10146588510811612, 0.20126047884480336, 0.1485265939721564, 0.2238451325491573], ""page"": 0, ""is_markush"": true, ""str"": ""****C12CC3CC(C1)CC(C3)C2<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:33
uniparser_mol_d1177aed75025ec0,doi_1464033328326402,table_cec526b451445c1c,data/work/doi_1464033328326402/uniparser/crops/441c7e38e4d2e592/uniparser_mol_d1177aed75025ec0.png,uniparser_mol_d1177aed75025ec0.png,4,*CC(N1CCN(C(=O)*)CC1)=O<sep><a>0:<dum></a><a>9:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,441c7e38e4d2e592,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png,,"[""task_af41bdac15735752""]","[""table_cec526b451445c1c""]",,"{""float_xyxy"": [0.32536077273400477, 0.3604349543539326, 0.40094312333382703, 0.3836957952949438], ""crop_xyxy"": [544, 797, 682, 859], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.32536077273400477, 0.3604349543539326, 0.40094312333382703, 0.3836957952949438], ""page"": 0, ""is_markush"": true, ""str"": ""****CC(N1CCN(C(=O)*)CC1)=O<sep><a>0:<dum></a><a>9:<dum></a>***\n""}",2026-05-29 08:34:49
uniparser_mol_d48494ae88665077,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_d48494ae88665077.png,uniparser_mol_d48494ae88665077.png,4,*C(C1C=CC=CC=1)C1C=CC=CC=1<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.4012996438555243, 0.3214865695224719, 0.4604820504572719, 0.3506978581460674], ""crop_xyxy"": [673, 711, 781, 784], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.4012996438555243, 0.3214865695224719, 0.4604820504572719, 0.3506978581460674], ""page"": 0, ""is_markush"": true, ""str"": ""****C(C1C=CC=CC=1)C1C=CC=CC=1<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:44
uniparser_mol_f098d08cd3c359c3,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_f098d08cd3c359c3.png,uniparser_mol_f098d08cd3c359c3.png,4,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.74462890625, 0.11524946234199439, 0.8858110328421208, 0.16014829485603932], ""crop_xyxy"": [1248, 247, 1504, 365], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 0.98, ""float_xyxy"": [0.74462890625, 0.11524946234199439, 0.8858110328421208, 0.16014829485603932], ""page"": 0, ""is_markush"": false, ""str"": ""***C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21***\n""}",2026-05-29 08:34:17
uniparser_mol_5aefd7c089d45d38,doi_1464033328326402,fig_5c7927db96985ed7,data/work/doi_1464033328326402/uniparser/crops/90203e834acaf927/uniparser_mol_5aefd7c089d45d38.png,uniparser_mol_5aefd7c089d45d38.png,5,*C(C1CCCCC1)C1CCCCC1<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,90203e834acaf927,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png,,"[""task_fe493d581230504c"", ""task_2f33b9e374215d75""]","[""fig_5c7927db96985ed7"", ""fig_bfcabe55bebf5382""]",,"{""float_xyxy"": [0.10003980302132702, 0.25873639396067416, 0.14959615553724823, 0.30633997542134833], ""crop_xyxy"": [165, 572, 257, 686], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.10003980302132702, 0.25873639396067416, 0.14959615553724823, 0.30633997542134833], ""page"": 0, ""is_markush"": true, ""str"": ""****C(C1CCCCC1)C1CCCCC1<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:33
uniparser_mol_61d721af10a7590d,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_61d721af10a7590d.png,uniparser_mol_61d721af10a7590d.png,5,*C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.31252603395290285, 0.324732268258427, 0.3410476756886848, 0.34691120962078653], ""crop_xyxy"": [524, 719, 580, 776], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.31252603395290285, 0.324732268258427, 0.3410476756886848, 0.34691120962078653], ""page"": 0, ""is_markush"": true, ""str"": ""****C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>***\n""}",2026-05-29 08:34:44
uniparser_mol_8223063b15345514,doi_1464033328326402,supp_fig_6b0e2a7ad20754a3,data/work/doi_1464033328326402/uniparser/crops/ad98f3337c0d3c7a/uniparser_mol_8223063b15345514.png,uniparser_mol_8223063b15345514.png,5,COc1ccccc1N1CCC(=O)NC1=O,COc1ccccc1N1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,ad98f3337c0d3c7a,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png,,"[""task_f41830ad66755139""]","[""supp_fig_6b0e2a7ad20754a3""]",,"{""float_xyxy"": [0.5532805178733373, 0.7175066468041899, 0.6743355950536578, 0.7896499405461735], ""crop_xyxy"": [907, 1670, 1123, 1855], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.5532805178733373, 0.7175066468041899, 0.6743355950536578, 0.7896499405461735], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1ccccc1N1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:21
uniparser_mol_b381cae48b7a5a3c,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_b381cae48b7a5a3c.png,uniparser_mol_b381cae48b7a5a3c.png,5,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.09219635154398696, 0.2403441011235955, 0.2875695974340936, 0.3041761762640449], ""crop_xyxy"": [143, 522, 498, 690], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.09219635154398696, 0.2403441011235955, 0.2875695974340936, 0.3041761762640449], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC***\n""}",2026-05-29 08:34:17
uniparser_mol_bf46228a2b7e5674,doi_1464033328326402,fig_450605d4cde55a4b,data/work/doi_1464033328326402/uniparser/crops/51351b0f2b6f43ea/uniparser_mol_bf46228a2b7e5674.png,uniparser_mol_bf46228a2b7e5674.png,5,*C(CCCCNC(=O)*)=O<sep><a>0:<dum></a><a>9:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,51351b0f2b6f43ea,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png,,"[""task_c8918e9aae3e537d"", ""task_e26bed457f425c26""]","[""fig_450605d4cde55a4b"", ""fig_9f22482961005fc0""]",,"{""float_xyxy"": [0.6547857347822867, 0.0983447814255618, 0.7531853987707346, 0.12539227089185392], ""crop_xyxy"": [1099, 213, 1277, 285], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.6547857347822867, 0.0983447814255618, 0.7531853987707346, 0.12539227089185392], ""page"": 0, ""is_markush"": true, ""str"": ""****C(CCCCNC(=O)*)=O<sep><a>0:<dum></a><a>9:<dum></a>***\n""}",2026-05-29 08:34:26
uniparser_mol_cfa1d7a971cb5306,doi_1464033328326402,table_cec526b451445c1c,data/work/doi_1464033328326402/uniparser/crops/441c7e38e4d2e592/uniparser_mol_cfa1d7a971cb5306.png,uniparser_mol_cfa1d7a971cb5306.png,5,*CC(N1CC2(CCN(C(=O)*)CC2)CC1)=O<sep><a>0:<dum></a><a>11:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,441c7e38e4d2e592,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png,,"[""task_af41bdac15735752""]","[""table_cec526b451445c1c""]",,"{""float_xyxy"": [0.3189434033434538, 0.396949065133427, 0.40878657481116704, 0.43102890186095505], ""crop_xyxy"": [532, 877, 696, 965], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3189434033434538, 0.396949065133427, 0.40878657481116704, 0.43102890186095505], ""page"": 0, ""is_markush"": true, ""str"": ""****CC(N1CC2(CCN(C(=O)*)CC2)CC1)=O<sep><a>0:<dum></a><a>11:<dum></a>***\n""}",2026-05-29 08:34:49
uniparser_mol_ea23cb4e470050d0,doi_1464033328326402,fig_4e79e16dc6b35335,data/work/doi_1464033328326402/uniparser/crops/7396d7a4bae90512/uniparser_mol_ea23cb4e470050d0.png,uniparser_mol_ea23cb4e470050d0.png,5,N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCN(CCCCN)CC5)cn4)c3)n2)c1,N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCN(CCCCN)CC5)cn4)c3)n2)c1,1,,uniparser_molecule,uniparser,parsed,,7396d7a4bae90512,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png,,"[""task_0b950fd9b328583b""]","[""fig_4e79e16dc6b35335""]",,"{""float_xyxy"": [0.34247375777547395, 0.19409289413623595, 0.5792033841824644, 0.24386027475421349], ""crop_xyxy"": [562, 416, 994, 559], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.34247375777547395, 0.19409289413623595, 0.5792033841824644, 0.24386027475421349], ""page"": 0, ""is_markush"": false, ""str"": ""***N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCN(CCCCN)CC5)cn4)c3)n2)c1***\n""}",2026-05-29 08:34:40
uniparser_mol_63db6751c7545da1,doi_1464033328326402,fig_450605d4cde55a4b,data/work/doi_1464033328326402/uniparser/crops/51351b0f2b6f43ea/uniparser_mol_63db6751c7545da1.png,uniparser_mol_63db6751c7545da1.png,6,*C(C1CCCCC1)C1CCCCC1<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,51351b0f2b6f43ea,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png,,"[""task_c8918e9aae3e537d"", ""task_e26bed457f425c26""]","[""fig_450605d4cde55a4b"", ""fig_9f22482961005fc0""]",,"{""float_xyxy"": [0.6505074885219194, 0.17326632724719102, 0.701846443646327, 0.22303370786516855], ""crop_xyxy"": [1094, 382, 1189, 500], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.6505074885219194, 0.17326632724719102, 0.701846443646327, 0.22303370786516855], ""page"": 0, ""is_markush"": true, ""str"": ""****C(C1CCCCC1)C1CCCCC1<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:26
uniparser_mol_8065cb6d18225001,doi_1464033328326402,fig_5c7927db96985ed7,data/work/doi_1464033328326402/uniparser/crops/90203e834acaf927/uniparser_mol_8065cb6d18225001.png,uniparser_mol_8065cb6d18225001.png,6,*C(C1C=CC=CC=1)C1C=CC=CC=1<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,90203e834acaf927,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png,,"[""task_fe493d581230504c"", ""task_2f33b9e374215d75""]","[""fig_5c7927db96985ed7"", ""fig_bfcabe55bebf5382""]",,"{""float_xyxy"": [0.175265633099452, 0.18787197155898877, 0.21769157518142773, 0.2376393521769663], ""crop_xyxy"": [292, 414, 371, 533], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.175265633099452, 0.18787197155898877, 0.21769157518142773, 0.2376393521769663], ""page"": 0, ""is_markush"": true, ""str"": ""****C(C1C=CC=CC=1)C1C=CC=CC=1<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:33
uniparser_mol_af6a3c0259fe5ad6,doi_1464033328326402,table_cec526b451445c1c,data/work/doi_1464033328326402/uniparser/crops/441c7e38e4d2e592/uniparser_mol_af6a3c0259fe5ad6.png,uniparser_mol_af6a3c0259fe5ad6.png,6,*CC(N1CC2CN(CC(C2)C1)C(=O)*)=O<sep><a>0:<dum></a><a>14:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,441c7e38e4d2e592,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png,,"[""task_af41bdac15735752""]","[""table_cec526b451445c1c""]",,"{""float_xyxy"": [0.3225086085604265, 0.44590502106741575, 0.40379528750740523, 0.4680839624297753], ""crop_xyxy"": [539, 987, 687, 1046], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3225086085604265, 0.44590502106741575, 0.40379528750740523, 0.4680839624297753], ""page"": 0, ""is_markush"": true, ""str"": ""****CC(N1CC2CN(CC(C2)C1)C(=O)*)=O<sep><a>0:<dum></a><a>14:<dum></a>***\n""}",2026-05-29 08:34:49
uniparser_mol_b7f9b943e14c542f,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_b7f9b943e14c542f.png,uniparser_mol_b7f9b943e14c542f.png,6,*C1C2C(=CC=CC=2)C2C1=CC=CC=2<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.4052213695941943, 0.3620578037219101, 0.457986406805391, 0.39072814255617977], ""crop_xyxy"": [680, 802, 777, 873], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.4052213695941943, 0.3620578037219101, 0.457986406805391, 0.39072814255617977], ""page"": 0, ""is_markush"": true, ""str"": ""****C1C2C(=CC=CC=2)C2C1=CC=CC=2<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:44
uniparser_mol_db476d5f97ca506a,doi_1464033328326402,fig_4e79e16dc6b35335,data/work/doi_1464033328326402/uniparser/crops/7396d7a4bae90512/uniparser_mol_db476d5f97ca506a.png,uniparser_mol_db476d5f97ca506a.png,6,COc1ccc(C(=O)NCCCCN2CCC(COc3cnc(-c4cccc(Cn5nc(-c6cccc(C#N)c6)ccc5=O)c4)nc3)CC2)cc1N1CCC(=O)NC1=O,COc1ccc(C(=O)NCCCCN2CCC(COc3cnc(-c4cccc(Cn5nc(-c6cccc(C#N)c6)ccc5=O)c4)nc3)CC2)cc1N1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,7396d7a4bae90512,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png,,"[""task_0b950fd9b328583b""]","[""fig_4e79e16dc6b35335""]",,"{""float_xyxy"": [0.6276901751332938, 0.18246247366573035, 0.9143326745779028, 0.25603164501404496], ""crop_xyxy"": [1041, 387, 1562, 589], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.6276901751332938, 0.18246247366573035, 0.9143326745779028, 0.25603164501404496], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1ccc(C(=O)NCCCCN2CCC(COc3cnc(-c4cccc(Cn5nc(-c6cccc(C#N)c6)ccc5=O)c4)nc3)CC2)cc1N1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:40
uniparser_mol_ecb7fe9593245322,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_ecb7fe9593245322.png,uniparser_mol_ecb7fe9593245322.png,6,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.2947000078680391, 0.23412317854634832, 0.5485426193164988, 0.30931519926264045], ""crop_xyxy"": [480, 504, 943, 705], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.2947000078680391, 0.23412317854634832, 0.5485426193164988, 0.30931519926264045], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1***\n""}",2026-05-29 08:34:17
